ENSEMBL,SYMBOL,DMSO,ITRA,FDR,AveExpr,P value,SRR7108396,SRR7108397,SRR7108398,SRR7108399,SRR7108400,SRR7108401,SRR7108402,SRR7108403,SRR7108396 CPM,SRR7108397 CPM,SRR7108398 CPM,SRR7108399 CPM,SRR7108400 CPM,SRR7108401 CPM,SRR7108402 CPM,SRR7108403 CPM
ENSG00000170270,GON7,0,-1.08187393321964,0.0000520188762359296,2.34926781575718,0.00000681961053100747,92,51,92,101,42,21,30,28,7.517,4.949,8.249,7.925,3.508,2.070,2.873,2.516
ENSG00000179965,ZNF771,0,-1.59239636115715,0.0000524539152391194,0.897818534611241,0.00000687754569940059,22.939932,27.124539,39.447633,34.383049,7,8.121494,5.069572,11.004004,1.874,2.632,3.537,2.698,0.585,0.801,0.485,0.989
ENSG00000232859,LYRM9,0,-1.550600408756,0.000052702267546311,0.680840654242403,0.00000691282773962051,24,26,28,26,6,5,4.000001,12,1.961,2.523,2.511,2.040,0.501,0.493,0.383,1.078
ENSG00000235670,RPL21P40,0,4.18746754765021,0.0000531320755426922,-1.2466243492944,0.00000697011835932475,0,0,1.000565,0,2.001782,4.002396,6.005587,9.175257,0.000,0.000,0.090,0.000,0.167,0.395,0.575,0.824
ENSG00000242114,MTFP1,0,-1.15930912139509,0.0000531669288053673,2.40954997222678,0.00000697560492985274,99.837753,55.142901,117.385476,83.10698,37.953793,30.763737,29.58031,22.673538,8.158,5.351,10.525,6.521,3.170,3.033,2.833,2.037
ENSG00000169989,TIGD4,0,-2.11674668803541,0.0000537563215476845,-0.231428693824829,0.00000705478338917538,18,8,13,14,3,2,1,3,1.471,0.776,1.166,1.099,0.251,0.197,0.096,0.270
ENSG00000181773,GPR3,0,2.06543162276707,0.0000549013435323169,-0.328457984202352,0.00000720882862175588,3,4,4,2,9,6,14,14,0.245,0.388,0.359,0.157,0.752,0.591,1.341,1.258
ENSG00000185467,KPNA7,0,1.41649874321835,0.0000551086522207616,1.14188998238666,0.000007239691289104,19,14,15,12,28,31,38,25,1.552,1.358,1.345,0.942,2.339,3.056,3.639,2.246
ENSG00000271270,TMCC1-DT,0,-1.57691970742829,0.0000551086522207616,0.636530173311995,0.00000723984030671226,28.552602,20.624609,30.077564,21.672977,7.735892,3.573735,4.384265,10.028659,2.333,2.001,2.697,1.701,0.646,0.352,0.420,0.901
ENSG00000234949,LOC105373958,0,-1.47018582516755,0.0000553064728650837,0.981347195507082,0.00000726681233466898,28.82107,32.843908,33.691934,34.249706,12.140628,6.071336,12.313653,5.117398,2.355,3.187,3.021,2.687,1.014,0.598,1.179,0.460
ENSG00000253507,NA,0,-1.50317261233091,0.0000553479073913032,2.76317840170037,0.0000072741277844831,100.570247,83.113779,187.210096,116.240184,22.083044,25.412855,55.416349,25.382264,8.218,8.065,16.786,9.121,1.845,2.505,5.306,2.281
ENSG00000196653,ZNF502,0,-2.15756269435677,0.0000553900953111473,0.123901578886989,0.00000728157752864997,29,15,9,19,4,3,0,5,2.370,1.455,0.807,1.491,0.334,0.296,0.000,0.449
ENSG00000273598,NA,0,5.48404109668891,0.0000554856795908803,-0.541706973866679,0.00000729795995513186,0,0,0,0.702505,18.357329,0,0,27.169395,0.000,0.000,0.000,0.055,1.533,0.000,0.000,2.441
ENSG00000197757,HOXC6,0,-2.83969806279808,0.0000554867785949913,-0.582930967415298,0.00000729905875579288,15.658631,9.405749,5,11,1,0,2,1,1.279,0.913,0.448,0.863,0.084,0.000,0.192,0.090
ENSG00000241489,NA,0,1.49268395944978,0.0000555959981950266,1.15840828519369,0.00000731438227581739,21.363703,6.710343,11.446091,19.354636,38.669408,36.172234,25.069198,26.10807,1.746,0.651,1.026,1.519,3.230,3.566,2.401,2.346
ENSG00000238197,PAXBP1-AS1,0,-1.93723266738612,0.0000559669700350474,-0.0431124221247605,0.00000736511350040729,11.424706,14.500461,16.342307,18.683797,6.368914,3.086058,1.263599,1.188689,0.934,1.407,1.465,1.466,0.532,0.304,0.121,0.107
ENSG00000175920,DOK7,0,-1.6098482816599,0.0000560330613916127,0.580053455007251,0.0000073747746028172,25,25,22,25,6,3,11,4,2.043,2.426,1.973,1.962,0.501,0.296,1.053,0.359
ENSG00000279329,NA,0,-2.01016935384776,0.000056068827326791,-0.126798949011467,0.000007380446185689,11.088659,13.661221,13,19.52091,5.509485,2.069306,2,1,0.906,1.326,1.166,1.532,0.460,0.204,0.192,0.090
ENSG00000213700,RPL17P50,0,2.95530118212541,0.0000571928158864237,-0.705007029780095,0.0000075333168843469,0,3.492473,1.73147,0,10.865292,4.88833,13.581727,4.924126,0.000,0.339,0.155,0.000,0.908,0.482,1.301,0.442
ENSG00000188906,LRRK2,0,-3.06608186261586,0.0000572830510431218,-0.705973473789132,0.00000754815789451561,10,12,5,9.999999,0,0,2,1,0.817,1.164,0.448,0.785,0.000,0.000,0.192,0.090
ENSG00000261770,NA,0,-2.78425467865332,0.0000578563503544314,-0.616163096699676,0.00000762469624857701,14.4128,9.095859,6.042524,10.081004,2.014132,0,1.008807,1.013113,1.178,0.883,0.542,0.791,0.168,0.000,0.097,0.091
ENSG00000268112,NA,0,1.24940210262815,0.0000581909995927514,1.86215498749743,0.00000766979931688387,40.607259,12.929985,25.252299,32.12365,52.577122,51.003657,47.70842,47.787468,3.318,1.255,2.264,2.521,4.392,5.028,4.568,4.294
ENSG00000171951,SCG2,0,-3.76817060588431,0.0000582730238605601,-1.12015409098088,0.0000076816126006706,7,6,4,8,0,1,0,0,0.572,0.582,0.359,0.628,0.000,0.099,0.000,0.000
ENSG00000271646,NA,0,-2.21999873494176,0.0000586033849555178,-0.350798004820523,0.00000772818470151359,11.233166,12.08831,14.147767,10.632184,3.502659,1.045514,1.023415,2.023651,0.918,1.173,1.269,0.834,0.293,0.103,0.098,0.182
ENSG00000245522,LINC02709,0,-2.42344435005079,0.0000587862389102873,-0.456642313458109,0.0000077543201272964,15.136036,9.429657,7.589732,12.503824,3.007607,1.003558,1.004975,1.001248,1.237,0.915,0.681,0.981,0.251,0.099,0.096,0.090
ENSG00000102524,TNFSF13B,0,2.39969011766187,0.0000598540620844119,-0.410551012363099,0.00000789929097693393,2,1,4,3,6.999999,11.040067,5,19,0.163,0.097,0.359,0.235,0.585,1.088,0.479,1.707
ENSG00000214110,NA,0,1.98768486847001,0.000061283568111925,-0.135937278343184,0.00000809216702432388,0,3.738338,6.192798,6.249714,9.977544,17.393236,9.996034,12.62666,0.000,0.363,0.555,0.490,0.833,1.715,0.957,1.135
ENSG00000268964,ERVV-2,0,5.54251177628204,0.0000617851307658789,-1.37174688675762,0.00000816158339059136,0,0,0,0,2,5,10,2,0.000,0.000,0.000,0.000,0.167,0.493,0.958,0.180
ENSG00000128512,DOCK4,0,1.30365351911721,0.0000620013797878058,1.06746696210349,0.00000819334793350473,13.060227,15.429552,17.006208,13.999999,33.000001,29.00553,29.00066,22.000155,1.067,1.497,1.525,1.099,2.757,2.859,2.777,1.977
ENSG00000284431,NA,0,2.4262958600485,0.0000620582544179928,1.3285592427942,0.00000820193105753133,0,8.392349,9.468485,22.145345,62.093202,21.404021,36.437179,48.916802,0.000,0.814,0.849,1.738,5.187,2.110,3.489,4.395
ENSG00000102043,MTMR8,0,-1.95440655026292,0.000062320116577476,0.91207564914007,0.0000082386836144781,34,28,32.999999,37,2,8,13,2,2.778,2.717,2.959,2.903,0.167,0.789,1.245,0.180
ENSG00000188859,FAM78B,0,1.39143168168229,0.0000626611040411649,1.35383529574367,0.00000828915012441984,18.000001,15.123847,20,17,57,26.178131,22.000001,39,1.471,1.468,1.793,1.334,4.761,2.580,2.107,3.504
ENSG00000277662,NA,0,1.707616873954,0.0000631154161831773,0.690199363878295,0.00000835141988603653,9,10,6,12,13,25,23,31,0.735,0.970,0.538,0.942,1.086,2.464,2.202,2.785
ENSG00000232931,NA,0,-2.02143983257406,0.0000634618716637925,0.398783789145195,0.00000839944561756492,22.217143,19.342174,14.303443,32.903074,3.235546,3.642467,0,9.489078,1.815,1.877,1.282,2.582,0.270,0.359,0.000,0.853
ENSG00000259230,LINC02323,0,-5.03537484897414,0.0000645910076655617,-1.42361638353248,0.00000855555645244219,4,5,4,5,0,0,0,0,0.327,0.485,0.359,0.392,0.000,0.000,0.000,0.000
ENSG00000226002,GTF2IP14,0,-3.29800522432585,0.0000647062457481268,-0.90579775612214,0.00000857193339291486,6.007866,6,7,11.76543,1,0,1,0,0.491,0.582,0.628,0.923,0.084,0.000,0.096,0.000
ENSG00000167523,SPATA33,0,-1.20319363834352,0.0000659869483032929,1.95628804319577,0.00000874272876895745,68.208978,52.014896,60.130456,76.934069,38.139418,15.620578,17.131597,15.155798,5.573,5.047,5.391,6.037,3.186,1.540,1.640,1.362
ENSG00000240024,LINC00888,0,-1.62745484091069,0.0000660535755169092,0.573826725761104,0.00000875269230326217,22.019665,19,21.017796,35.048626,4.005779,6.048235,8.004417,5.445757,1.799,1.844,1.885,2.750,0.335,0.596,0.766,0.489
ENSG00000224402,NA,0,1.42548256899146,0.0000668811806634652,0.868805876639077,0.00000886465783915467,18.783799,6.835004,13.854736,9.105053,26.297418,25.651136,23.291463,24.687324,1.535,0.663,1.242,0.714,2.197,2.529,2.230,2.218
ENSG00000108733,PEX12,0,-1.08545418965053,0.0000671484199976318,2.80977679996363,0.00000890238825325027,127.335841,127,86.453107,124,67.134961,36.284042,20,47.428034,10.405,12.323,7.752,9.730,5.608,3.577,1.915,4.262
ENSG00000171903,CYP4F11,0,1.41854601382644,0.0000683544780327137,0.501925648491074,0.00000907168911514698,11.02427,7.024242,10.201633,8.313399,18.154974,20.311643,18.292691,18.43813,0.901,0.682,0.915,0.652,1.517,2.002,1.752,1.657
ENSG00000275966,NA,0,3.10066284860762,0.0000685955958564354,-1.10988127560643,0.00000910722823209591,1,1,1,0,8,7,5,3,0.082,0.097,0.090,0.000,0.668,0.690,0.479,0.270
ENSG00000119283,TRIM67,0,-3.82176021193997,0.00006860745139838,-1.08638096328052,0.0000091099821529381,5,4,9,8,0,1,0,0,0.409,0.388,0.807,0.628,0.000,0.099,0.000,0.000
ENSG00000253348,NA,0,1.0591711596219,0.0000686403045445283,2.61512707009615,0.00000911552499170805,62.447524,38.881753,58.895144,45.169626,73.27102,64.188504,108.606204,77.721952,5.103,3.773,5.281,3.544,6.120,6.327,10.400,6.984
ENSG00000198734,F5,0,-5.38444104561997,0.000068763447103161,-1.22652279161981,0.0000091330610689754,9,6,5,3,0,0,0,0,0.735,0.582,0.448,0.235,0.000,0.000,0.000,0.000
ENSG00000267940,NA,0,1.83720050456509,0.0000691695539646355,-0.232354532746149,0.00000918818915546537,2,5,6,3,13,10,9,13,0.163,0.485,0.538,0.235,1.086,0.986,0.862,1.168
ENSG00000005448,WDR54,0,-1.82014709866,0.0000695832043948443,0.649033225307107,0.0000092479234279216,27.005978,32,26.123028,19.758679,10,3,1,9,2.207,3.105,2.342,1.550,0.835,0.296,0.096,0.809
ENSG00000242474,NA,0,-3.7721552262277,0.0000698213969614952,-1.12038866944969,0.0000092807810740949,9,5,6,5,1,0,0,0,0.735,0.485,0.538,0.392,0.084,0.000,0.000,0.000
ENSG00000144821,MYH15,0,-1.92353963856821,0.0000699244048289051,-0.040923933946914,0.00000929687814904062,15,10,21,15,5,3,2,2,1.226,0.970,1.883,1.177,0.418,0.296,0.192,0.180
ENSG00000269890,NA,0,-2.54119664274642,0.0000703019961562233,-0.461171905549199,0.00000934949930823731,11.757022,15,10.362678,7.656282,1.762116,0,0,3.83786,0.961,1.455,0.929,0.601,0.147,0.000,0.000,0.345
ENSG00000206535,LNP1,0,-1.56302269879795,0.0000703522123871755,0.538692403193971,0.00000935738749380734,26.006421,23.046204,23.053994,21.079068,10.045568,2,4.012822,8,2.125,2.236,2.067,1.654,0.839,0.197,0.384,0.719
ENSG00000240541,TM4SF1-AS1,0,1.78546973724106,0.0000705545834212896,-0.195894911527745,0.00000938551778705136,5,3,6.006448,3,15.011239,9.004852,10.004599,12,0.409,0.291,0.539,0.235,1.254,0.888,0.958,1.078
ENSG00000258649,NA,0,1.64041053533055,0.0000707286342848028,2.00922866307542,0.00000941110364183052,24.081041,19.379195,43.146583,14.19478,62.115081,44.294143,88.88284,45.069171,1.968,1.880,3.869,1.114,5.189,4.366,8.511,4.050
ENSG00000198598,MMP17,0,-1.71560530393159,0.0000707506794840499,0.752784395258833,0.00000941647047185689,30,16,36,31,11,7.999999,4,3,2.451,1.553,3.228,2.432,0.919,0.789,0.383,0.270
ENSG00000213399,RPS2P17,0,4.4141747304079,0.0000708019442658884,-1.21675607646167,0.00000942451112900022,0,0,0,0.846098,2.788101,2.037172,10.505982,6.798381,0.000,0.000,0.000,0.066,0.233,0.201,1.006,0.611
ENSG00000250132,NA,0,-1.65482363012226,0.0000708463864807187,0.675288882350184,0.00000943164527399941,33.478357,16.015221,30.12966,25.819492,11.025733,3.051748,7,4.296069,2.736,1.554,2.701,2.026,0.921,0.301,0.670,0.386
ENSG00000263212,NA,0,-3.985422635921,0.0000708650060913337,-0.731993921183804,0.00000943534278912249,1.774003,7.433283,11.391043,17.062137,0,0,1.395618,0,0.145,0.721,1.021,1.339,0.000,0.000,0.134,0.000
ENSG00000232934,NA,0,1.55414898028896,0.0000710083133188516,0.241588050576762,0.0000094568658458938,10.087566,2.745343,7.18751,7.744002,20.782732,11.179422,16.156793,15.079016,0.824,0.266,0.644,0.608,1.736,1.102,1.547,1.355
ENSG00000111962,UST,0,-1.57917265188961,0.0000710363709129776,0.549940613880782,0.00000946304588528943,25.019787,22.29022,19,28.075125,10.001255,6,1.002719,7,2.044,2.163,1.704,2.203,0.835,0.591,0.096,0.629
ENSG00000132122,SPATA6,0,-1.40445174589297,0.0000710690729666032,1.52357633515619,0.0000094686244908985,46.349589,44.806805,49.724927,52.314487,12.024996,6.086283,14.181028,23.465108,3.787,4.348,4.458,4.105,1.004,0.600,1.358,2.108
ENSG00000204613,TRIM10,0,-1.0146432433432,0.00007242928172537,2.09708239490138,0.00000966354517052464,64,60,65,86,36,26,22,20,5.229,5.822,5.828,6.748,3.007,2.563,2.107,1.797
ENSG00000272752,STAG3L5P-PVRIG2P-PILRB,0,-1.02515951161495,0.0000731665101417721,3.05960465734797,0.00000976442668925571,201.994897,112.224896,107.203405,131.782828,63.284849,55.918313,27.419161,61.116133,16.505,10.890,9.612,10.341,5.286,5.512,2.626,5.491
ENSG00000161040,FBXL13,0,-1.95606229151755,0.0000735120245228564,0.336520037048968,0.00000981180150862277,34,11.999999,13.999999,23.999999,4,3,6,3,2.778,1.164,1.255,1.883,0.334,0.296,0.575,0.270
ENSG00000272196,H2AC19,0,-6.72433222489531,0.0000744914812166596,-0.278061279938983,0.00000994509379133796,0,20.900198,0,38.782136,0,0,0,0,0.000,2.028,0.000,3.043,0.000,0.000,0.000,0.000
ENSG00000237310,GS1-124K5.4,0,-2.27957809408706,0.0000746738207986677,-0.248842007154064,0.00000997200575268981,18,15,6,14,1,2,1,4,1.471,1.455,0.538,1.099,0.084,0.197,0.096,0.359
ENSG00000197016,ZNF470,0,-1.22237796086347,0.0000752545241563828,1.44694618033055,0.0000100508475862636,51.819111,43.650846,43.654736,37.575733,15.933541,10.671329,15.350097,15.925614,4.234,4.236,3.914,2.948,1.331,1.052,1.470,1.431
ENSG00000254122,PCDHGB7,0,-1.86397112984234,0.0000753276129203765,0.152785797267471,0.0000100619046477473,22.018005,9,20.348192,19.964443,5.435007,3.754109,0,5.474186,1.799,0.873,1.824,1.567,0.454,0.370,0.000,0.492
ENSG00000272086,NA,0,-1.69632374716657,0.0000758346376653012,0.90818037490592,0.0000101322389808885,34,20,35,38,13,2,4,11,2.778,1.941,3.138,2.982,1.086,0.197,0.383,0.988
ENSG00000279945,NA,0,-2.89960434399314,0.0000759550355723777,0.510303812505143,0.0000101496315613424,29.993557,9.250964,15.746039,50.372987,3.200812,0,0,7.143099,2.451,0.898,1.412,3.953,0.267,0.000,0.000,0.642
ENSG00000234618,NA,0,-2.51391128807797,0.0000759778501377789,-0.554636727627059,0.000010153986850924,11.945076,9.846692,9.176446,10.111697,0,0,2.292906,2.847555,0.976,0.955,0.823,0.793,0.000,0.000,0.220,0.256
ENSG00000248771,SMIM31,0,-1.19341791753705,0.0000774203932927422,2.18586525949232,0.0000103534314452055,86.984917,62.733288,48.636272,106.547117,31.066704,21.107007,18.27867,30.996243,7.108,6.087,4.361,8.360,2.595,2.081,1.750,2.785
ENSG00000113389,NPR3,0,3.11289872643161,0.0000775380187880255,-0.689174980899624,0.0000103704949888124,2,1,1,1,2,14,12,7,0.163,0.097,0.090,0.078,0.167,1.380,1.149,0.629
ENSG00000227398,NA,0,-1.2393893012689,0.0000777862646827455,1.93057941090217,0.0000104086047621252,57.932472,53.775266,55.009418,87.475645,33.618031,12.335441,14.685065,22.328026,4.734,5.218,4.932,6.864,2.808,1.216,1.406,2.006
ENSG00000255320,NA,0,1.45190402549922,0.0000777862646827455,0.359692956603921,0.0000104081419489081,8,8,8,8,23,12,16,17,0.654,0.776,0.717,0.628,1.921,1.183,1.532,1.528
ENSG00000179715,PCED1B,0,1.17958549305819,0.0000780436467972615,2.04558086692649,0.0000104448322248145,31,25.714864,41.999999,29.999999,82.421029,50.485967,53.706945,38.682043,2.533,2.495,3.766,2.354,6.885,4.977,5.143,3.476
ENSG00000232987,NA,0,3.85551734576326,0.0000792235020905001,-1.4169351422999,0.0000106092035545799,0,0,0,1,6,2,3,6,0.000,0.000,0.000,0.078,0.501,0.197,0.287,0.539
ENSG00000169550,MUC15,0,-3.87273594792768,0.00007942986060085,-1.05356086550502,0.0000106385497851896,7,7,3,10,0,0,1,0,0.572,0.679,0.269,0.785,0.000,0.000,0.096,0.000
ENSG00000255545,B3GAT1-DT,0,-1.73273012108567,0.000079700419565776,0.690597941952076,0.0000106775288220784,35.716051,18.002794,23,31.208691,13.05141,5.833837,2.760505,3,2.918,1.747,2.062,2.449,1.090,0.575,0.264,0.270
ENSG00000114670,NEK11,0,-2.17364822157655,0.0000806759410905539,-0.324784785083654,0.0000108109951154418,15,12,13,9,2,1,1,4,1.226,1.164,1.166,0.706,0.167,0.099,0.096,0.359
ENSG00000263126,NA,0,2.36949837638266,0.0000813320209329453,-0.66818071914948,0.0000109017106841518,2.648573,0,3.956716,1.321183,7.864345,6.865514,7.779571,10.556735,0.216,0.000,0.355,0.104,0.657,0.677,0.745,0.949
ENSG00000255471,NA,0,2.81920744486112,0.000081890762613086,-0.830533882941205,0.0000109822375506362,2,1,0,2,12,5,3,10,0.163,0.097,0.000,0.157,1.002,0.493,0.287,0.899
ENSG00000277476,NA,0,1.47882186001315,0.0000821542869299608,1.07507341911692,0.0000110189912423128,7.33512,14,17,16.877074,30.219647,36.960411,25.956886,24.776002,0.599,1.358,1.524,1.324,2.524,3.643,2.486,2.226
ENSG00000249252,C1QTNF7-AS1,0,2.0127439570017,0.0000828959507474972,-0.286229887531813,0.000011122744212633,3.350259,2.567772,2.334485,5.761114,8.458855,8.081769,16.777481,10.80324,0.274,0.249,0.209,0.452,0.707,0.797,1.607,0.971
ENSG00000070182,SPTB,0,1.34391352943669,0.0000829534586378367,1.05429365788172,0.0000111318870750175,12.931511,16.694571,12.126953,15.753194,42.514762,24.709649,20.533673,25.955469,1.057,1.620,1.087,1.236,3.551,2.436,1.966,2.332
ENSG00000183463,URAD,0,-3.16627603150146,0.0000834824702960157,-0.98958954415446,0.0000112086203174883,8,5,7,8,1,0,1,0,0.654,0.485,0.628,0.628,0.084,0.000,0.096,0.000
ENSG00000141519,CCDC40,0,-1.42082250668493,0.0000835709071118057,0.76864540271395,0.0000112233685940133,28.02489,22.07742,32.061013,27.140133,10.159027,4.016457,8.642556,8.224977,2.290,2.142,2.875,2.130,0.849,0.396,0.828,0.739
ENSG00000144908,ALDH1L1,0,1.59236987287335,0.0000837052565165432,0.107086302546212,0.0000112428509363201,9,5.282588,5,5.060384,18.015292,10.999999,16.036313,12,0.735,0.513,0.448,0.397,1.505,1.084,1.536,1.078
ENSG00000274979,NA,0,-1.53031252109661,0.0000837212995115804,0.737607462296201,0.0000112464455687302,38.091688,25.618014,20.261614,24.606872,9.068282,6.074758,6.721702,6.629833,3.112,2.486,1.817,1.931,0.757,0.599,0.644,0.596
ENSG00000145832,SLC25A48,0,5.07853160638728,0.0000840936170211389,-1.59635554112271,0.0000112993521555052,0,0,0,0,2,3,6,3,0.000,0.000,0.000,0.000,0.167,0.296,0.575,0.270
ENSG00000134873,CLDN10,0,1.47359438728065,0.000084531451633242,0.673545484956575,0.0000113596361473877,8,10.650605,8,14.019284,22.110576,23.600674,13.595473,27.847757,0.654,1.033,0.717,1.100,1.847,2.326,1.302,2.502
ENSG00000167614,TTYH1,0,1.63668759986539,0.0000854615919462254,-0.0395935471926827,0.0000114890409521324,5.653177,4.23853,6,5.155571,13.69369,12.088849,13.07202,12.078652,0.462,0.411,0.538,0.405,1.144,1.192,1.252,1.085
ENSG00000105472,CLEC11A,0,1.58160507863787,0.0000855971909165665,0.350260253940411,0.0000115087423011629,6,6,8,10,18,18,22,11,0.490,0.582,0.717,0.785,1.504,1.774,2.107,0.988
ENSG00000272770,NA,0,-1.27974191062829,0.0000856888176058187,1.80418213753137,0.0000115225353820472,53.55157,48.015957,55.310543,76.540331,26.793268,9.324098,22.928251,14.411102,4.376,4.659,4.959,6.006,2.238,0.919,2.196,1.295
ENSG00000077063,CTTNBP2,0,-1.03155716876556,0.0000861759503959255,2.57307121395053,0.0000115924860095436,92,87.999999,106.000001,102,64.000001,21.000001,28,35,7.517,8.539,9.504,8.004,5.346,2.070,2.681,3.145
ENSG00000273478,NA,0,-1.62940868603091,0.0000864768023851732,0.709696346760864,0.0000116374185884737,36.467266,21.056737,28.26686,21.982994,7.977672,1.510836,7.683228,9.278243,2.980,2.043,2.534,1.725,0.666,0.149,0.736,0.834
ENSG00000180113,TDRD6,0,-1.87902780690234,0.0000869559154398232,0.79354035583099,0.0000117033895855686,21,37.577054,33.52222,26,13,6,2,4,1.716,3.646,3.006,2.040,1.086,0.591,0.192,0.359
ENSG00000257138,TAS2R38,0,-3.82165803040286,0.0000882968505872056,-1.08686888122562,0.0000118899399813889,8,6,3,9,0,0,0,1,0.654,0.582,0.269,0.706,0.000,0.000,0.000,0.090
ENSG00000147231,RADX,0,1.19513814314604,0.0000885590434593781,1.48188602706187,0.0000119267695552718,25,26.000001,17,17,37.217782,36.066437,35.999999,40.287383,2.043,2.523,1.524,1.334,3.109,3.555,3.447,3.620
ENSG00000198576,ARC,0,1.78093160420368,0.0000890066905994363,0.0422124302885527,0.0000119931797142859,8,5,4,4,13,8,21,14,0.654,0.485,0.359,0.314,1.086,0.789,2.011,1.258
ENSG00000256045,MTRNR2L10,0,3.71719041131919,0.0000892414212597985,-1.48653229405969,0.0000120263431817941,0,1.00456,0,0,5.023389,3.321417,4.021843,3.013737,0.000,0.097,0.000,0.000,0.420,0.327,0.385,0.271
ENSG00000198948,LOC101928198,0,-1.30962103501915,0.0000898929453271052,1.18160615947904,0.0000121172357210836,40,36,39,32,13,14,7.245356,11,3.268,3.493,3.497,2.511,1.086,1.380,0.694,0.988
ENSG00000198948,MFAP3L,0,-1.30962153209402,0.0000900177159598766,1.18160615947904,0.0000121356024456889,40,36,39,32,13,14,7.245356,11,3.268,3.493,3.497,2.511,1.086,1.380,0.694,0.988
ENSG00000255121,NA,0,-2.98003422022021,0.0000901272967426521,-0.76600700804076,0.0000121519254039313,8.086217,12.005446,6.321748,8.274962,1.004911,0,1.000872,1.002939,0.661,1.165,0.567,0.649,0.084,0.000,0.096,0.090
ENSG00000268471,MIR4453HG,0,-1.59934175653741,0.0000915339899700669,0.460463623674561,0.0000123447391842273,21,25,20,22,6,2,9,5,1.716,2.426,1.793,1.726,0.501,0.197,0.862,0.449
ENSG00000166313,APBB1,0,1.68453487154602,0.0000916886697838475,-0.0713177326361833,0.0000123687537755086,4,5,5.999999,5,11,12,15.000001,12,0.327,0.485,0.538,0.392,0.919,1.183,1.436,1.078
ENSG00000275216,NA,0,1.22004232030668,0.0000920885917526327,8.07766877008917,0.0000124274542019865,1737.874077,1858.564125,3082.024914,1608.884733,3315.267251,3308.095249,5311.175866,2668.403067,142.002,180.342,276.341,126.244,276.931,326.093,508.580,239.764
ENSG00000169413,RNASE6,0,-3.94073005311191,0.0000921750008219497,-1.01984911689514,0.0000124438708179666,3,10,7,8,0,0,1,0,0.245,0.970,0.628,0.628,0.000,0.000,0.096,0.000
ENSG00000162520,SYNC,0,-5.68595489933278,0.0000926441351375829,-1.06134087810265,0.000012518358122964,5.779662,14.950508,2.79623,4.174148,0,0,0,0,0.472,1.451,0.251,0.328,0.000,0.000,0.000,0.000
ENSG00000235448,LURAP1L-AS1,0,2.98324867730725,0.000093044091145674,-0.946481156323495,0.0000125756017045394,2,0,2,0,8,7,9,3,0.163,0.000,0.179,0.000,0.668,0.690,0.862,0.270
ENSG00000254369,HOXA-AS3,0,-2.62589974263494,0.0000934175759655899,-0.443024551595233,0.0000126292941108828,16.96026,12.432043,11.354638,5.124063,2.761245,2.608038,0,0,1.386,1.206,1.018,0.402,0.231,0.257,0.000,0.000
ENSG00000272369,NA,0,-2.26683486074563,0.0000934299108343592,-0.406517439519708,0.0000126325684726595,12,9,15,10,3,1,0,3,0.981,0.873,1.345,0.785,0.251,0.099,0.000,0.270
ENSG00000143951,WDPCP,0,-1.21438073724689,0.0000960622561699382,2.33025233830261,0.0000130050059430367,94.438062,94.743903,58.271784,89.64327,40.092961,23.317053,13.007484,36.464589,7.717,9.193,5.225,7.034,3.349,2.298,1.246,3.276
ENSG00000163959,SLC51A,0,-1.6004623876563,0.0000968535364016107,0.78332617261448,0.0000131154615995027,25.564174,21.191499,38.378609,28.389814,11.037879,2.12119,7,8.45568,2.089,2.056,3.441,2.228,0.922,0.209,0.670,0.760
ENSG00000005243,COPZ2,0,-1.63825972020917,0.0000969834181790164,0.362812448125125,0.0000131347174946215,24.999999,17,19,21,11.000001,3,2,4,2.043,1.650,1.704,1.648,0.919,0.296,0.192,0.359
ENSG00000234614,NA,0,-2.99518547249835,0.0000975490166110104,-0.75863282230712,0.0000132146732220911,8,7,13,7,2,1,0,0,0.654,0.679,1.166,0.549,0.167,0.099,0.000,0.000
ENSG00000116183,PAPPA2,0,-3.3727348411267,0.0000981801452806204,-0.811739801121641,0.0000133018588150847,6,6,6,16,1.109901,0,0,1,0.490,0.582,0.538,1.255,0.093,0.000,0.000,0.090
ENSG00000227540,DNAJC9-AS1,0,-1.87569913580297,0.0000997953286730599,0.0633889176904774,0.0000135361369846153,20.832757,15.801176,18.767119,10.70755,2.967708,5.483618,4,1,1.702,1.533,1.683,0.840,0.248,0.541,0.383,0.090
ENSG00000231663,COA6-AS1,0,1.76636909812816,0.000100824553309485,-0.198864895014261,0.0000136894412208378,5.022115,3.01725,4.071084,5.083339,9.103482,12.094839,11.247615,13.150224,0.410,0.293,0.365,0.399,0.760,1.192,1.077,1.182
ENSG00000214783,POLR2J4,0,1.49681397761338,0.000101175157082442,1.67465737995698,0.0000137389554116801,9.022653,29.977567,23.097638,22.460117,42.010237,43.110672,53.36678,45.419303,0.737,2.909,2.071,1.762,3.509,4.250,5.110,4.081
ENSG00000131089,ARHGEF9,0,-1.01255695246429,0.000101272647449473,2.69635187242857,0.0000137574189932995,117.890816,89.578532,95.438201,120.970899,63.695512,27.025992,21.043934,51.309581,9.633,8.692,8.557,9.492,5.321,2.664,2.015,4.610
ENSG00000167131,CCDC103,0,-3.37658336165987,0.000101894342018856,-0.664868885050879,0.0000138488827450259,4.529406,7.761948,19.506217,7.303866,1.166528,1.212206,0.141985,0,0.370,0.753,1.749,0.573,0.097,0.119,0.014,0.000
