ENSEMBL,SYMBOL,DMSO,ITRA,FDR,AveExpr,P value,SRR7108388,SRR7108389,SRR7108390,SRR7108391,SRR7108392,SRR7108393,SRR7108394,SRR7108395,SRR7108388 CPM,SRR7108389 CPM,SRR7108390 CPM,SRR7108391 CPM,SRR7108392 CPM,SRR7108393 CPM,SRR7108394 CPM,SRR7108395 CPM
ENSG00000232134,RPS15AP12,0,-4.357666945341,0.0165753576713395,-1.75172250244095,0.00128105761905171,0,3.337699,4.342704,2.266623,0,0,0,0,0.000,0.303,0.404,0.232,0.000,0.000,0.000,0.000
ENSG00000236047,RPL13AP12,0,4.44595419840481,0.016648718554316,-1.74651539425461,0.00128815905852181,0,0,0,0,1,6,1,2,0.000,0.000,0.000,0.000,0.091,0.524,0.080,0.195
ENSG00000257956,NA,0,-1.15373180874661,0.0167582739420923,1.21561584319642,0.00129721208339824,22.789754,46.98809,30.191124,30.777988,19.440245,8.662886,19.043194,9.633092,2.162,4.259,2.809,3.152,1.776,0.756,1.522,0.937
ENSG00000163909,HEYL,0,-1.21142414468395,0.017084472083981,0.304320418956565,0.00132540034001476,11,17,20,17,9,7,9,2,1.044,1.541,1.861,1.741,0.822,0.611,0.719,0.195
ENSG00000184524,CEND1,0,-4.37167214776876,0.0171271217839092,-1.74846937488006,0.0013298198429877,2,1,5,2,0,0,0,0,0.190,0.091,0.465,0.205,0.000,0.000,0.000,0.000
ENSG00000239697,TNFSF12,0,1.75539319099185,0.01717328164502,-0.704536452604308,0.00133465285833913,2.539801,3,2,1,8,7.999561,8.035915,4.999996,0.241,0.272,0.186,0.102,0.731,0.699,0.642,0.486
ENSG00000258791,LINC00520,0,1.86165907170447,0.0172248558497587,-0.834067543005513,0.00133925350055478,3,1,2,1,7,4,9,6,0.285,0.091,0.186,0.102,0.640,0.349,0.719,0.584
ENSG00000163734,CXCL3,0,-1.90297193950654,0.0172279167608463,-0.685751354607135,0.00134038033649317,3.190517,11,8.554858,8,1,2.616452,3,1,0.303,0.997,0.796,0.819,0.091,0.228,0.240,0.097
ENSG00000205871,RPS3AP47,0,-1.631270268372,0.0174788244507973,-0.476250175772158,0.00136290763169063,5.754946,9.846265,11.848874,8.490931,4.283282,2.487167,1.594923,2.482485,0.546,0.892,1.102,0.869,0.391,0.217,0.127,0.241
ENSG00000248923,MTND5P11,0,2.68178366632575,0.0175205372336845,-1.34551591045961,0.00136676280619796,0,1.081517,0,1.078491,2.162298,5.415638,6.483389,2.164311,0.000,0.098,0.000,0.110,0.198,0.473,0.518,0.211
ENSG00000203325,NA,0,-4.18525132922532,0.0179264460942339,-1.8214347104636,0.00140305185434947,1.381217,1.044446,3.96345,2.325816,0,0,0,0,0.131,0.095,0.369,0.238,0.000,0.000,0.000,0.000
ENSG00000260942,CAPN10-DT,0,-1.0797092171797,0.0180727889226962,0.900090639937966,0.00141605975083502,23.754121,24.210575,34.069938,19.17489,11.037607,6.02193,16.074717,13.04994,2.254,2.195,3.170,1.963,1.009,0.526,1.285,1.269
ENSG00000254467,NA,0,2.40913259541369,0.0180961883619082,-1.28347816459541,0.0014182043848387,2.443367,0,0.444331,0,4.534948,4.841577,5.044888,2.562459,0.232,0.000,0.041,0.000,0.414,0.423,0.403,0.249
ENSG00000250312,ZNF718,0,-1.13011883118079,0.018133338368694,1.65381896458511,0.00142142769677726,46.165768,60.136131,36.192929,37.339393,16.012067,12.031454,39.071558,13.983209,4.380,5.451,3.367,3.823,1.463,1.051,3.122,1.360
ENSG00000135697,BCO1,0,1.01086309876937,0.018202054520553,1.60419675542613,0.00142720276314181,27.826813,23.731517,18.724911,13.931582,33,30.572372,60.429747,41.927606,2.640,2.151,1.742,1.427,3.015,2.670,4.829,4.078
ENSG00000074706,IPCEF1,0,1.14729635213901,0.0183167715440152,0.884755772590252,0.0014376966193765,9,17.365233,9.010626,10.391363,22.032725,16.006595,41.015001,20.999999,0.854,1.574,0.838,1.064,2.013,1.398,3.278,2.043
ENSG00000227449,FGF7P6,0,-1.02110053317042,0.0183302630308872,1.22745564480761,0.00143938605601374,29.648874,33.65376,35.334275,29.38748,12.621655,8.89629,17.982266,21.209222,2.813,3.050,3.287,3.009,1.153,0.777,1.437,2.063
ENSG00000179029,TMEM107,0,-1.16553925190125,0.0183506410113297,0.626792310054467,0.00144135906585748,15,25.08949,20.087375,23,6,5.012486,16.699431,8.384915,1.423,2.274,1.869,2.355,0.548,0.438,1.334,0.816
ENSG00000187266,EPOR,0,-1.25325851090353,0.0184043750323856,0.713248173104021,0.00144647176807062,20,19,33,19,10,9,4,13,1.898,1.722,3.070,1.946,0.914,0.786,0.320,1.265
ENSG00000173762,CD7,0,2.77604036893033,0.0184752509190323,-1.36004427492577,0.00145299538158004,0,1,1,0,2,3,4,7,0.000,0.091,0.093,0.000,0.183,0.262,0.320,0.681
ENSG00000231784,DBIL5P,0,-2.29922704303602,0.0187231680873676,-1.05054398087982,0.00147442493459777,5,3.146681,5,9.000001,2,1,1,0,0.474,0.285,0.465,0.922,0.183,0.087,0.080,0.000
ENSG00000266820,NA,0,-1.18392806808539,0.0187506479935271,1.43921336453685,0.0014772338806533,32.976786,39.003065,48.364283,35.081282,8.161214,9.84845,20.691236,27.115421,3.129,3.535,4.500,3.592,0.746,0.860,1.653,2.638
ENSG00000135363,LMO2,0,-1.86634672892357,0.0187606334502367,-0.668767232909776,0.00147834320719873,6,6,9,10,1,0,5,2,0.569,0.544,0.837,1.024,0.091,0.000,0.400,0.195
ENSG00000283761,NA,0,3.02414075717458,0.0188539550486938,2.45278555215832,0.00148634546826513,30.857264,0,21.677051,0,14.453333,72.587057,67.826837,244.069841,2.928,0.000,2.017,0.000,1.321,6.338,5.420,23.742
ENSG00000132185,FCRLA,0,-4.36141010988559,0.0188943320898396,-1.75326017114845,0.0014901784608665,4.912459,2,1,2,0,0,0,0,0.466,0.181,0.093,0.205,0.000,0.000,0.000,0.000
ENSG00000137691,CFAP300,0,-1.80027528710589,0.0190512332458631,-0.764028492054147,0.0015035360270567,7.05408,6.621952,9.35035,5.009119,2,1,3.022247,1.430202,0.669,0.600,0.870,0.513,0.183,0.087,0.242,0.139
ENSG00000251292,NA,0,2.16794354912773,0.0192366416989107,1.14541695522903,0.00152147401624499,8.138089,9.265796,10.550322,3.95316,3.824884,11.838405,90.549896,41.64556,0.772,0.840,0.982,0.405,0.349,1.034,7.236,4.051
ENSG00000039600,SOX30,0,1.41637748535609,0.0192613110747076,-0.23520797904211,0.00152375928153912,6,2,3,5,8,12,9,13,0.569,0.181,0.279,0.512,0.731,1.048,0.719,1.265
ENSG00000174516,PELI3,0,1.05199410447431,0.0194254160539252,1.92744717034403,0.00153841197187001,27.067184,23.245797,33.454753,20.305612,33.359045,39.16045,94.574426,47.316669,2.568,2.107,3.113,2.079,3.048,3.420,7.558,4.603
ENSG00000151651,ADAM8,0,-1.57973269325533,0.0198684749357808,-0.495155338780409,0.00157794240895378,9,10,8,8,4,1,3,3,0.854,0.906,0.744,0.819,0.365,0.087,0.240,0.292
ENSG00000065923,SLC9A7,0,1.17792543450929,0.0199933393210287,0.11141961686195,0.00159026595283949,7.140538,5.065431,6.035765,6.08788,15.351538,14.848443,14.448044,9.255742,0.678,0.459,0.562,0.623,1.403,1.297,1.155,0.900
ENSG00000182584,NA,0,-1.1933521564653,0.0201224995696189,2.21450200628675,0.00160157751918751,78,69,71.633002,54.712083,24,12,67.795188,16.865055,7.401,6.254,6.665,5.602,2.193,1.048,5.418,1.641
ENSG00000250132,NA,0,-1.00129164702525,0.0202378555126135,0.922809366947631,0.00161563150789468,20.025821,31.161439,22.242377,27.641208,13.106061,13.09376,12.350154,10.003294,1.900,2.825,2.069,2.830,1.198,1.143,0.987,0.973
ENSG00000257883,NA,0,-1.2898753228755,0.0202378555126135,-0.143410010464613,0.00161555252652492,11,11.123181,13.312246,10,5,3.205498,5.501055,4,1.044,1.008,1.239,1.024,0.457,0.280,0.440,0.389
ENSG00000228546,PMS2P12,0,-1.69545025435007,0.0202738477372996,-0.405949513105244,0.00161885350997097,14.574511,3.953548,10.543401,9.571264,4.266953,0,3.564321,3.443116,1.383,0.358,0.981,0.980,0.390,0.000,0.285,0.335
ENSG00000259053,NA,0,-1.69549027031343,0.0203919353339003,-0.441120126438083,0.00162863342374728,8.338836,11.998642,10.637097,6.529258,3.454345,0,7.581926,0,0.791,1.088,0.990,0.669,0.316,0.000,0.606,0.000
ENSG00000224122,POU6F2-AS1,0,-1.09344223370117,0.0204005892857518,1.32825917411866,0.00162967543007063,38,25,48,29,10,14,25,15,3.606,2.266,4.466,2.970,0.914,1.222,1.998,1.459
ENSG00000248866,USP46-DT,0,-1.67623939913659,0.0205089713907511,-0.541279020203924,0.00164044965240482,10,7,6,11,2,1,3,4,0.949,0.635,0.558,1.126,0.183,0.087,0.240,0.389
ENSG00000272549,LINC02538,0,-1.40069898430112,0.0206479399917517,0.882649381296468,0.00165476121487889,24,31,26,25,7,2,24,7,2.277,2.810,2.419,2.560,0.640,0.175,1.918,0.681
ENSG00000258960,NA,0,2.01437465336134,0.0208148225193098,-0.596007063113571,0.00166920937292623,3.108117,1.044152,3.132528,1.039827,9.347927,15.619612,3.112159,5.18977,0.295,0.095,0.291,0.106,0.854,1.364,0.249,0.505
ENSG00000242628,NA,0,2.3061766610983,0.0208238285712923,-1.35508565562215,0.00167028972185164,0.318196,1.033209,0.202214,1.244354,2.955319,4.046649,5.173152,3.167073,0.030,0.094,0.019,0.127,0.270,0.353,0.413,0.308
ENSG00000241607,NA,0,2.86230399151641,0.0208338737484414,-1.33414866522596,0.0016714537471663,0.38297,0,1.549517,0,5,6.309165,4.697709,0.695541,0.036,0.000,0.144,0.000,0.457,0.551,0.375,0.068
ENSG00000261762,NA,0,-1.198214999789,0.0208561712685879,1.36161774073367,0.00167395998607839,39.690019,44.241519,33.683785,29.145978,8.780664,8.163056,32.972515,13.35551,3.766,4.010,3.134,2.984,0.802,0.713,2.635,1.299
ENSG00000249884,RNF103-CHMP3,0,2.22583873258835,0.0209143571304919,-0.186817750519049,0.00167898978597582,0,0,6.901309,3.81098,13.775513,25.539891,7.256611,3.15619,0.000,0.000,0.642,0.390,1.259,2.230,0.580,0.307
ENSG00000274922,NA,0,-1.54433168222789,0.020984060565975,-0.428461591130284,0.00168675080546489,6,12,10,9,4,2,5,1,0.569,1.088,0.930,0.922,0.365,0.175,0.400,0.097
ENSG00000260420,LINC02182,0,-4.05898628851678,0.0213148170397499,-1.86446629317095,0.00171663694080776,1,4,2,1,0,0,0,0,0.095,0.363,0.186,0.102,0.000,0.000,0.000,0.000
ENSG00000163141,BNIPL,0,1.44294769552634,0.0213311876846424,-0.31745157115712,0.00171832223700044,6.013314,3.041523,3.077385,2.508937,6.134661,13.11108,12.111821,8.066874,0.571,0.276,0.286,0.257,0.561,1.145,0.968,0.785
ENSG00000184492,FOXD4L1,0,-4.39064514633281,0.0213404638387228,-1.74494603745957,0.00171943648140775,3.019695,0,4.121432,2.914567,0,0,0,0,0.287,0.000,0.383,0.298,0.000,0.000,0.000,0.000
ENSG00000267152,NA,0,-2.32895864007699,0.0214488329163171,-0.826220386811377,0.00172853682985987,2,9.031184,10.057952,7.190669,0,0,1,4,0.190,0.819,0.936,0.736,0.000,0.000,0.080,0.389
ENSG00000204620,NA,0,-2.5260647894294,0.0217619620464533,-1.37345246034838,0.00175751412403296,3.379731,3.271496,5.456821,3.421246,0,0,2.217595,0,0.321,0.297,0.508,0.350,0.000,0.000,0.177,0.000
ENSG00000099338,CATSPERG,0,-1.70230278361119,0.0218842601655353,-0.576832701989993,0.00177002554832601,5.230932,10.060062,12.557528,5.292935,2.110094,2,3.377397,2.015369,0.496,0.912,1.168,0.542,0.193,0.175,0.270,0.196
ENSG00000177181,RIMKLA,0,1.31846506105394,0.0219003955149099,1.22751376825219,0.00177283714875541,12.060143,12.011669,12.100296,18.038912,18.047024,17.438154,55.09458,44.088273,1.144,1.089,1.126,1.847,1.649,1.523,4.403,4.289
ENSG00000259891,NA,0,-1.32284649959018,0.0219959291183784,-0.194427616392356,0.00178208372016923,10.105844,13.02173,12.486608,8.180728,3.21581,5.099948,6.201274,2.151615,0.959,1.180,1.162,0.838,0.294,0.445,0.496,0.209
ENSG00000102243,VGLL1,0,1.90381677400548,0.0220345630256179,-0.955187435413408,0.00178672957617398,2,2,1,1,8.000001,5,5,5,0.190,0.181,0.093,0.102,0.731,0.437,0.400,0.486
ENSG00000227455,NA,0,-3.93480809858135,0.0221806874753395,-1.90894984865511,0.00180086720847297,1.040176,2,2.090325,2.130716,0,0,0,0,0.099,0.181,0.194,0.218,0.000,0.000,0.000,0.000
ENSG00000129965,INS-IGF2,0,5.04427240999253,0.022207091890297,-1.4938361222924,0.00180360686284226,0,0,0,0,0,10.163422,0,4.771284,0.000,0.000,0.000,0.000,0.000,0.887,0.000,0.464
ENSG00000198721,ECI2,0,1.41804962014001,0.022207091890297,-0.0723302036215041,0.00180415674221823,1.022493,6.400764,4.003821,7,13,17.026359,13,5.521797,0.097,0.580,0.373,0.717,1.188,1.487,1.039,0.537
ENSG00000224631,RPS27AP16,0,1.12630450733538,0.0223658159048668,1.99855625641247,0.00181897507032375,34.835339,21.215318,21.386254,27.988353,64.58033,57.750732,84.530472,21.706313,3.305,1.923,1.990,2.866,5.901,5.043,6.755,2.111
ENSG00000168961,LGALS9,0,1.02259252326464,0.0225712945646646,1.24644345412655,0.00183840354718647,10.999999,17.920445,14.22594,20.848362,35.784148,21.586625,37.58878,31.854159,1.044,1.624,1.324,2.135,3.270,1.885,3.004,3.099
ENSG00000129946,SHC2,0,2.86087423885131,0.022634006959933,-1.31874263053523,0.00184428990276648,0,2,0,0,6,6,4,1,0.000,0.181,0.000,0.000,0.548,0.524,0.320,0.097
ENSG00000233025,NA,0,-4.0656569553169,0.0226647096787995,-1.86394758979426,0.00184757122254819,1,2,3,2,0,0,0,0,0.095,0.181,0.279,0.205,0.000,0.000,0.000,0.000
ENSG00000255774,LINC02747,0,1.05143133006421,0.0229865205044833,0.768910972962433,0.00187578103416811,14,16,7,7,19,22,30,18,1.328,1.450,0.651,0.717,1.736,1.921,2.397,1.751
ENSG00000259230,LINC02323,0,-1.39100068191944,0.0232132557285821,0.245030028014674,0.0018989939034384,19,17,15,13,3,2,16,3,1.803,1.541,1.396,1.331,0.274,0.175,1.279,0.292
ENSG00000283944,MIR4709,0,1.24785434812425,0.0232804688608116,0.777359764072464,0.00190577384521064,11.692286,7.599541,9.166537,11.942004,26.830755,34.181775,15.036828,16.369097,1.109,0.689,0.853,1.223,2.452,2.985,1.202,1.592
ENSG00000142606,MMEL1,0,1.07307662082757,0.0233100468137471,1.08375247688837,0.0019085960218111,8.942041,21.257061,12.263639,13.087604,19.005928,25.858145,35.345747,33.269148,0.848,1.927,1.141,1.340,1.737,2.258,2.825,3.236
ENSG00000072163,LIMS2,0,-1.54484421245275,0.0234153537668278,1.93119574609419,0.00192003726349141,60.695823,60,69.999999,46.999999,5.999999,5,54.239858,18,5.759,5.439,6.513,4.813,0.548,0.437,4.334,1.751
ENSG00000133874,RNF122,0,1.23565679661004,0.0234243666852912,0.0289383223951086,0.00192117916181667,8,2,5,7,11,16,15,9,0.759,0.181,0.465,0.717,1.005,1.397,1.199,0.875
ENSG00000137709,POU2F3,0,1.76827419227133,0.0234249902104379,-0.639679329015054,0.00192163315912753,3,3,2,1,3,8.013886,13.041893,7.078195,0.285,0.272,0.186,0.102,0.274,0.700,1.042,0.689
ENSG00000081041,CXCL2,0,-1.87761685450211,0.0234786015054632,-0.725356603255098,0.00192716978617088,10.655066,5,4.747096,9,2,1.383548,1,3,1.011,0.453,0.442,0.922,0.183,0.121,0.080,0.292
ENSG00000130038,CRACR2A,0,-1.00700535079238,0.0235090951232275,1.38513567557263,0.00193095840384774,34.028359,41.348744,39.179711,28.95602,14.224359,12.230941,31.505128,12.000859,3.229,3.748,3.645,2.965,1.300,1.068,2.518,1.167
ENSG00000149292,TTC12,0,-1.08405588564456,0.0236607017661686,1.89172010941842,0.00194585233710799,56,57.000002,62.000001,37,23,12.999999,48,15.000001,5.313,5.167,5.768,3.789,2.102,1.135,3.836,1.459
ENSG00000204172,AGAP9,0,-1.57310971644512,0.0236791422848434,0.019982795618174,0.00194859056929808,15.20245,13.997205,7.685976,18.099423,0,9.405802,2.381302,5.661504,1.442,1.269,0.715,1.853,0.000,0.821,0.190,0.551
ENSG00000196220,SRGAP3,0,1.12755443943636,0.0238303282590089,0.868512440716127,0.0019622613669516,16.251549,8,11.133887,10.593468,28,29.094829,17.164847,22.352541,1.542,0.725,1.036,1.085,2.558,2.541,1.372,2.174
ENSG00000254016,ALG1L10P,0,3.89337625096467,0.0238331540119616,-1.936391508961,0.00196290392562444,0,0,0,0,1.209227,2,2.497137,1.115239,0.000,0.000,0.000,0.000,0.110,0.175,0.200,0.108
ENSG00000164236,ANKRD33B,0,-1.34304817387535,0.0238387897331678,0.874388593897053,0.0019637780594334,33,26,16.035978,29,3,7,21,9.618742,3.131,2.357,1.492,2.970,0.274,0.611,1.678,0.936
ENSG00000254400,NA,0,3.42347804995445,0.0240841879569451,-1.53259251808248,0.00198813528115528,0.794562,0,0,0,0.79526,1.655806,7.646026,3.33835,0.075,0.000,0.000,0.000,0.073,0.145,0.611,0.325
ENSG00000044459,CNTLN,0,-4.42424553100088,0.0242479997787386,-1.72959263060763,0.00200290888502041,4.165522,0,4.087691,2.084763,0,0,0,0,0.395,0.000,0.380,0.213,0.000,0.000,0.000,0.000
ENSG00000278769,NA,0,4.92162113126457,0.0242919627020334,-1.47821812861711,0.00200695803430218,0,0,0,0,0,5.402147,10.019644,0,0.000,0.000,0.000,0.000,0.000,0.472,0.801,0.000
ENSG00000227518,NA,0,-1.79059684240746,0.0243523456596269,-0.593753839053698,0.00201278437821671,6.827498,6.199383,8.675913,11.201972,4.068341,0,4.953688,0,0.648,0.562,0.807,1.147,0.372,0.000,0.396,0.000
ENSG00000128564,VGF,0,-1.06203952137129,0.0245371014298388,1.02357381797159,0.00203058682443435,34,31,29,17,8,10,16,17,3.226,2.810,2.698,1.741,0.731,0.873,1.279,1.654
ENSG00000276570,NA,0,1.84534928788737,0.0248055101576836,-0.580916533867391,0.00205450559649517,1.657581,1.35471,6.177384,0,10.797016,9.55366,9.87607,2.981288,0.157,0.123,0.575,0.000,0.987,0.834,0.789,0.290
ENSG00000172602,RND1,0,1.02032297856835,0.0248178458577896,2.00631297037347,0.0020559541076405,25.155946,28.000001,19,40.157193,46,70,44,59.248346,2.387,2.538,1.768,4.112,4.203,6.112,3.516,5.763
ENSG00000150773,PIH1D2,0,-1.78380943236054,0.0248456571583913,-0.810543496488387,0.00205911262569501,5.219003,7.244377,8.215694,6,0,3.145371,2,2,0.495,0.657,0.764,0.614,0.000,0.275,0.160,0.195
ENSG00000142279,WTIP,0,1.04357413105259,0.0249415697977509,1.56694114955375,0.00206749043674067,21.499656,15.846595,27.743759,16.155521,45.14955,44.68553,28.284063,41.504648,2.040,1.436,2.581,1.654,4.125,3.902,2.260,4.037
ENSG00000267250,NA,0,3.44000818633547,0.025158858014237,-1.40777777575725,0.00208853092394658,0,0,0,1,0,3.029044,8.610246,4.317175,0.000,0.000,0.000,0.102,0.000,0.264,0.688,0.420
ENSG00000283544,NA,0,5.10935347001437,0.0251667614458159,-1.46222110948411,0.00208961983009268,0,0,0,0,0,10.231167,0,5.384598,0.000,0.000,0.000,0.000,0.000,0.893,0.000,0.524
ENSG00000174500,GCSAM,0,2.25445789354176,0.0252981134699902,-1.12459345064221,0.00210139625535372,1,3,0,0,6,5,3,6,0.095,0.272,0.000,0.000,0.548,0.437,0.240,0.584
ENSG00000151164,RAD9B,0,-1.24553708354789,0.0253554756330143,0.777590812742245,0.00210703317898989,26.976606,14.182562,25.515591,27.987577,7.144475,3.983966,18.383284,9.822891,2.560,1.286,2.374,2.866,0.653,0.348,1.469,0.956
ENSG00000183401,CCDC159,0,-1.09932780982911,0.0254442350289622,1.09617345961898,0.0021152842301409,30,25.999999,21.999999,39.324177,16.999999,13.315396,16,7,2.846,2.357,2.047,4.027,1.553,1.163,1.279,0.681
ENSG00000272772,NA,0,-5.7802206842224,0.02567498821518,-0.994808523746425,0.00213932477862224,0,0,27.90134,0,0,0,0,0,0.000,0.000,2.596,0.000,0.000,0.000,0.000,0.000
ENSG00000236935,NA,0,1.08978200989462,0.0257037880307399,1.43112450137243,0.00214216652272629,22,15,18,16,24,23,58,44,2.087,1.360,1.675,1.638,2.193,2.008,4.635,4.280
ENSG00000204801,NA,0,-4.30868903938154,0.0258669149184737,-1.77293494203165,0.00215887557568496,0,4.189372,2.1198,3.255227,0,0,0,0,0.000,0.380,0.197,0.333,0.000,0.000,0.000,0.000
ENSG00000236307,NA,0,-2.54606319030874,0.0258824965147235,-1.17649385250981,0.00216062115126263,7.917022,1.324425,5.242705,5.257145,0,1.483787,1.423073,0,0.751,0.120,0.488,0.538,0.000,0.130,0.114,0.000
ENSG00000260190,NA,0,-3.88627067621767,0.0260027543960964,-1.92508306204497,0.00217155442838743,2,2,2,1.006414,0,0,0,0,0.190,0.181,0.186,0.103,0.000,0.000,0.000,0.000
ENSG00000197208,SLC22A4,0,1.11854701152563,0.0262146075734832,0.760313014653573,0.00219150097880719,8.267257,7.369971,11.086347,15.111236,16.405469,18.684547,36.96938,18.305503,0.784,0.668,1.031,1.547,1.499,1.632,2.954,1.781
ENSG00000169402,RSPH10B2,0,3.3368788674295,0.0262407558185914,-0.854162624930384,0.00219413821504104,0,0.500895,1,1.211124,1.017805,10.985132,0,17.346396,0.000,0.045,0.093,0.124,0.093,0.959,0.000,1.687
ENSG00000169876,MUC17,0,1.2491589604547,0.0263026984704512,0.0290661256269618,0.00220112698431932,8.01743,8,3.999999,2,14,8,13,16,0.761,0.725,0.372,0.205,1.279,0.699,1.039,1.556
ENSG00000145911,N4BP3,0,1.06421538429828,0.02635798821421,1.752778180026,0.00220756707316289,18,18,32,24,38,43,38,65,1.708,1.632,2.977,2.458,3.472,3.755,3.037,6.323
ENSG00000184357,H1-5,0,-2.78727873817879,0.0265538967941154,-1.31915114144092,0.00222534505783143,7,2,2,6,1,0,1,0,0.664,0.181,0.186,0.614,0.091,0.000,0.080,0.000
ENSG00000185215,TNFAIP2,0,1.89678643122238,0.0265538967941154,-0.69132381906785,0.00222505498910052,1,3.000001,1,3,9,12,6.001768,3,0.095,0.272,0.093,0.307,0.822,1.048,0.480,0.292
ENSG00000231856,NA,0,-1.10344811765484,0.0266540062499199,0.927494887082272,0.00223465149480385,33.081235,30,17.893906,22.691913,12,6.042581,20,9,3.139,2.719,1.665,2.324,1.096,0.528,1.598,0.875
ENSG00000277196,LOC102724788,0,1.09258097318694,0.0266592776917275,1.36744859269603,0.00223601040986732,14.170261,15.777653,23.817343,14.292,19.416981,48.474367,42.240564,30.910811,1.345,1.430,2.216,1.463,1.774,4.233,3.375,3.007
ENSG00000266554,LINC01443,0,4.01448239753906,0.0266944877357685,-0.996484881682812,0.00224034086282267,0,0,1.12687,0,0,0,18.765237,8.061495,0.000,0.000,0.105,0.000,0.000,0.000,1.500,0.784
ENSG00000260046,NA,0,-2.90142778827897,0.0267009269167571,-1.64196778741158,0.00224134046951161,3,3,2,3,0,0,1,0,0.285,0.272,0.186,0.307,0.000,0.000,0.080,0.000
ENSG00000280693,SH3PXD2A-AS1,0,-1.16546022412133,0.0268847471091502,1.22951038201953,0.00225862021476944,38,38,29,27,8,7,29,14,3.606,3.444,2.698,2.765,0.731,0.611,2.317,1.362
ENSG00000260442,ATP2A1-AS1,0,-1.35246832901127,0.0270059874792877,-0.198782889476216,0.00226927020867456,8,12.864222,14,9,1,5,8,2.419738,0.759,1.166,1.303,0.922,0.091,0.437,0.639,0.235
ENSG00000198932,GPRASP1,0,-2.09893919077487,0.0270166989249155,-1.14895668563012,0.00227063490199085,6.134002,5.060008,6.129036,2.091789,1,1,1,1,0.582,0.459,0.570,0.214,0.091,0.087,0.080,0.097
ENSG00000223776,LGALS8-AS1,0,-4.41445070601521,0.0276839093923382,-1.72423431435011,0.0023314720328526,3.176067,2.019207,5.257236,0,0,0,0,0,0.301,0.183,0.489,0.000,0.000,0.000,0.000,0.000
ENSG00000270964,NA,0,-1.63124894907112,0.0277759483634776,-0.431288471147881,0.0023416117577479,16.12881,7,5.411814,8.864341,5.187809,2.138676,2.008155,2.007053,1.530,0.635,0.504,0.908,0.474,0.187,0.160,0.195
ENSG00000233854,NA,0,-1.07135303710912,0.0279166557727311,0.35161788474075,0.00235539431477151,18.276696,15.757973,14.130799,17.339858,6.770875,3.710524,10.960385,8.606769,1.734,1.428,1.315,1.776,0.619,0.324,0.876,0.837
ENSG00000225380,NA,0,-1.17765468144121,0.0283389723044779,0.827213499793557,0.00239591814827095,24.846989,20.477612,28.015592,23.884227,4.443603,6,21.830687,10.067618,2.358,1.856,2.607,2.446,0.406,0.524,1.745,0.979
ENSG00000163395,IGFN1,0,2.8930491575651,0.0284973019554168,0.0395510475280095,0.00241395288408741,1,3,3,1,2,0,56,9,0.095,0.272,0.279,0.102,0.183,0.000,4.475,0.875
ENSG00000124557,BTN1A1,0,-2.89975653605689,0.028507002672921,-1.6417835360961,0.00241595880222819,2,4,3,2,1,0,0,0,0.190,0.363,0.279,0.205,0.091,0.000,0.000,0.000
ENSG00000269148,NA,0,-4.10103544907779,0.0287677726277274,-1.85224123110698,0.00244204732299968,4.152439,1.286525,1.185878,1.568385,0,0,0,0,0.394,0.117,0.110,0.161,0.000,0.000,0.000,0.000
ENSG00000274386,TMEM269,0,1.11732838348601,0.0288103026997594,0.616875714877834,0.00244664857570316,9.489879,12.089296,5.474468,10.897369,16.977197,26.222951,15.359241,20.857213,0.900,1.096,0.509,1.116,1.551,2.290,1.227,2.029
ENSG00000242515,UGT1A10,0,1.60548439212079,0.0289628642661643,1.05552527991242,0.0024606007098363,7.742709,0.266678,22.095916,11.328216,33.679703,34.31375,31.405227,23.983209,0.735,0.024,2.056,1.160,3.077,2.996,2.510,2.333
ENSG00000244926,ALKBH3-AS1,0,-4.22008017218317,0.0290419964887336,-1.80531901542738,0.00246782301151964,0,3,4,2,0,0,0,0,0.000,0.272,0.372,0.205,0.000,0.000,0.000,0.000
ENSG00000224914,LINC00863,0,-1.09935804095438,0.0290463316576516,1.25456155932024,0.00246869092218196,34.271095,37.068138,37.012088,24.528623,18.670349,6.613407,26.038821,9.300981,3.252,3.360,3.444,2.512,1.706,0.577,2.081,0.905
ENSG00000146216,TTBK1,0,1.95203198162784,0.0290607660117966,-0.924285149742843,0.00247041750040949,3,0,1,2,3,5,8,8,0.285,0.000,0.093,0.205,0.274,0.437,0.639,0.778
ENSG00000218226,NA,0,1.02357289084194,0.0292588622588772,1.82497616047815,0.00248977334096212,30.059813,25,18.035466,25,37,28.055882,68.136425,62.124344,2.852,2.266,1.678,2.560,3.381,2.450,5.445,6.043
ENSG00000272872,NA,0,-1.49418335459154,0.0293156556529958,-0.366074199579377,0.00249712697902365,8,14,11.897103,5,6,2,4,1,0.759,1.269,1.107,0.512,0.548,0.175,0.320,0.097
ENSG00000240038,AMY2B,0,-1.09737187110185,0.0295686374527165,0.719444411060782,0.00252426980438002,18.496535,24.460055,20.462743,24.755443,12.09342,2.830257,11.96235,12.814829,1.755,2.217,1.904,2.535,1.105,0.247,0.956,1.247
ENSG00000275266,NA,0,-1.11061038842486,0.0296189609363548,1.16427846383033,0.00253009405422247,39.823965,30.79582,32.968226,20.834185,7.812831,8.529123,25.222458,14.721986,3.779,2.791,3.067,2.133,0.714,0.745,2.016,1.432
